
gene	XY_Blood_007.886	XY_Blood_1.888	XY_Blood_3.885	XY_Blood_5.609	XY_Blood_7.604	XY_Blood_881	XY_Blood_999	XZ_Blood_10
CPT1C	5.894554364	3.017907534	3.310578023	2.592558178	4.653269991	0.959196733	12.78626982	1.030581838
TSKS	3.502902104	13.98195193	9.503305452	15.19707974	11.32513237	16.16856505	10.86005678	0.122063519
AP2A1	48.32999946	64.96675265	42.54089253	56.5052115	62.63829172	39.01447645	53.05889333	66.30725632
FUZ	7.707262084	12.4553047	17.2065119	9.532981475	16.6140883	11.31066328	18.42242443	2.918589324
MED25	38.03776374	61.68860207	63.32044772	49.37700456	71.75349251	47.11372702	72.49583912	46.59398663
PTOV1	30.97417902	51.83949867	43.00136907	24.47529019	44.07420479	37.13743199	68.63253264	20.23090772
PNKP	45.4719827	54.01534513	46.86889279	43.9928785	53.49277738	44.38899332	72.0180311	47.33209337
AKT1S1	4.38633672	3.819843681	2.662169132	2.65717037	4.294355525	2.25733492	6.294451475	3.674998346
TBC1D17	45.2243452	64.63021947	68.67699028	60.79814098	76.96860648	53.25258288	94.80380643	39.03998531
IL4I1	1.586814051	2.506289504	2.579916944	2.525591832	2.440966887	1.640031237	5.077283465	0.476385565
LOC107131441	0.202261289	0.162862517	0.12761185	0	0.263073347	0.129408532	0.091447886	0.444028868
NUP62	45.18954214	41.80080836	46.15232203	46.86076519	44.22935315	42.62446112	53.54847818	36.4905194
ATF5	4.387948667	3.224486306	3.225401564	3.070908343	3.296896836	3.952232233	3.351463238	2.930416473
SIGLEC11	9.422834006	8.862530631	11.51552497	12.15573435	14.47021493	12.5642451	10.23909354	4.423092142
VRK3	17.25012414	24.89540055	22.8450172	21.97883062	23.42219336	19.7463147	30.42457003	13.80620304
LOC112442212	0.841388322	1.354986117	0.58983726	0.998372796	0.668776091	0	3.043318215	0.045607881
ZNF473	14.02129259	10.46750263	5.52267748	8.101798197	4.858843674	3.767796882	10.6864367	2.91200554
IZUMO2	3.073758686	1.485010038	0.387862683	0.492379311	0.799583536	1.179970526	1.111784601	0.299906367
LOC104974912	0	0	0	0	0	0	0	0.18293734
MYH14	0.148169013	0.009942246	0	0.107136703	0	0.015799971	0	3.596138364
KCNC3	3.12264864	2.179132226	0.426867858	3.664739547	0.812301386	1.431826729	5.200259807	2.081956461
LOC112442208	0.53162493	0.513682717	0.804998021	1.206432536	0.622317375	0.544221207	2.115187683	1.400506147
NAPSA	17.72303656	41.40469586	49.44552949	65.62798676	61.26057681	30.84925337	78.41833507	40.57780518
LOC101903509	0.301289218	0.323467533	0	0	0	0	0.363256355	0
LOC112442209	0	0.234699862	0	0.389092846	0.379112884	0	0.790708875	0.284393968
NR1H2	79.39346327	135.6424823	116.899819	117.3082204	121.0808601	125.2478061	194.8454465	108.6347749
POLD1	28.67301802	30.33597199	26.85456966	28.294011	26.70794908	25.72382585	47.56449046	11.35043985
SPIB	71.05531502	99.27996626	72.16881129	122.107089	66.42928154	89.52986052	303.4963581	56.78840061
MYBPC2	0.56227293	0.467838528	0.082775573	0.212663828	0.170642828	0.083940993	0.491490144	0.420600392
FAM71E1	0.45182199	1.54619642	0.570132229	0.15078431	0.514208789	0.07226991	1.429967944	0.440842321
EMC10	86.41589045	106.0592727	125.2297517	98.13525996	111.4050813	112.9105777	138.5183768	76.3407289
LOC100335819	0	0.076048	0.595878424	0	0	0	1.02482938	0
JOSD2	7.561768603	15.36470782	15.76638087	10.96167685	15.25239357	15.68597977	19.49831904	7.60857387
ASPDH	0	0.136982058	0	0	0.0553171	0	0	0
LRRC4B	0.919619553	2.961942052	5.860137454	4.664881049	4.605035733	2.11817012	2.910496858	0
SYT3	4.300803154	2.809638991	4.5566108	2.545601037	3.298282086	3.089162838	6.604000527	1.108453932
C18H19orf81	0	0	0	0	0	0	0	0
SHANK1	0	0	0	0	0	0	0	0
LOC112442210	0	0	0	0	0	0	0	0
CLEC11A	0.590161668	0	0.093087044	0	0	0	0	0.215932584
GPR32	1.188680117	0.729246001	0.035712803	0.037780221	0.404923024	0.289724906	0.05118428	0
LOC100848379	0	0	0	0	0	0	0	0.682545524
ACP4	0	0.659641023	0.37590216	0.099415793	0.629628005	0	1.144844275	2.942913797
C18H19orf48	5.5338029	10.65732738	8.602567438	7.234763495	7.160499918	7.154152009	9.388889638	6.401263565
LOC112442437	0	0	0	0	1.43403569	0	1.993961512	0
LOC112442440	0	0	0	0	0	0	0	0
LOC112442438	0	2.606666555	0	0	0	0	2.927305198	0
LOC112442439	11.14659743	0.897533539	0.703267502	0	0	0	3.023809765	0
LOC101906828	1.04379016	0.720401782	0.564474908	0.298576208	0.38789058	0.023850929	0.977561432	0.581957228
KLK1	15.54231207	32.08682403	18.727333	10.52971308	36.70668774	30.43046109	52.83538568	11.85804897
KLK15	0	0.061364051	0	0	0.049560963	0	0	0
KLK4	0	0	0.447533865	0	0	0	0	0
KLK5	0	0	0	0	0	0	0	0
KLK6	0	0	0	0	0	0	0	0
KLK7	0	0	0	0	0	0	0	0
KLK8	0	0	0	0	0	0	0	0
LOC107131443	0	0	0	0	0	0	0	0
KLK9	0	0	0	0.089553115	0	0	0	0
KLK10	0.037443351	0	0	0.024991567	0.048701101	0	0	0
LOC104974917	0	0	0	0	0	0	0	0
KLK11	0	0	0	0	0	0	0	0.035157762
KLK12	0	0	0	0	0	0	0	0
KLK13	0	0	0	0	0	0	0	0
TRNAC-ACA_82	0	0	0	0	0	0	0	0
KLK14	0	0.058674966	0	0	0	0	0	0.035549246
CTU1	3.537186919	6.324619673	5.316702316	3.610781612	4.905137462	6.023900814	6.397037548	12.58683952
CEACAM18	0	0	0	0	0.035870387	0	0	0
LOC508441	0.311625305	0.407750452	0.761873127	0.363990082	0.810637686	0.822444894	2.078191837	2.869495825
LOC100138951	0.275935899	2.132985038	1.11420836	3.057279045	1.615045635	3.672160723	2.445260744	18.28074527
LOC618463	6.500956166	8.121367336	5.036548648	12.37909342	6.310567988	7.370645299	7.996518598	14.50489652
LOC100140550	0	0	0	0.078358976	0	0	0	0
LOC100336984	0	0	0	0	0	0	0	0
LOC112442406	0	0	0	0.114944236	0	0	0	0
LOC104974923	0	0	0	0	0	0	0	0
LOC112442211	0	0	0	0	0	0	0	0
LOC112442207	0	0	0	0	0	0	0	0
SIGLECL1	0.162035202	0.130472128	0.204464354	0.162225612	0.105376424	0.103671532	0.073260567	0.079048803
LOC786386	0	0	0	0	0	0	0	0
IGLON5	0	0	0.120749703	0	0.124463475	0.244899543	0	0.373468306
VSIG10L	3.879279123	4.989420275	2.316125595	2.137414038	4.148250057	2.565284999	9.98209069	2.36245544
ETFB	107.7141928	183.8849202	303.9573603	268.3952233	282.4270064	259.2282341	200.3089591	92.84155819
CLDND2	1.141733825	2.903159434	1.137393531	0.040107912	0.547108403	0.538256697	2.390863803	0.058630984
NKG7	83.43767531	115.5972531	120.8060438	99.64228491	82.60904673	147.0307168	194.6983962	59.66080889
LIM2	1.184977064	0.572492187	0.299053003	0.790913028	0.462375993	0.909790359	2.143042746	0
C18H19orf84	0.718880487	0.289424352	0.090712038	0.2878901	0.420758877	0.229972994	0.52004099	1.122257701
TRNAG-CCC_122	2.779014703	0	0	0	0	0	0	0
SIGLEC10	39.09470319	52.65549062	33.22587871	69.01113509	57.60232741	43.07359921	114.776343	9.159739303
SIGLEC8	22.33690702	110.7485993	37.18699287	53.71241878	67.80631197	29.95309797	52.15577758	69.48735525
LOC618268	17.29717257	12.03639715	6.640325783	15.51550144	7.142144668	7.90491533	49.87482437	12.90318956
LOC112442222	0.627503138	1.604978097	0.302753077	0.320279483	0.072014893	0.401481966	5.173560982	7.563140908
ZNF175	3.795557647	4.451967335	1.433057762	2.114445626	3.012573503	1.300262159	3.810499224	2.318221429
LOC100297056	8.03951457	10.36279775	11.78091064	8.654797728	10.75183039	12.36159599	17.17776495	1.375888749
SIGLEC5	40.21597027	88.69119402	90.49886795	142.8957342	104.1940425	49.63533183	45.55147484	216.4253034
LOC107131224	0.441444067	1.856262547	1.206913136	2.651776873	1.977693321	0.690408287	1.862830581	189.3477989
LOC112442215	8.611862253	24.1520084	17.59695385	28.7725995	22.5613314	12.74174637	16.37106847	59.48649295
LOC789748	0.048278932	0.272122258	0.456906302	1.192279745	0.941917778	0.216224966	2.706700729	54.64262598
LOC512863	11.27601692	23.12257477	26.40206579	21.34089676	36.92641901	23.69560377	21.52572087	25.69578191
LOC614923	5.626775646	14.26566989	9.546829982	9.845740715	12.8568717	9.194747841	12.23879825	3.932055738
MIR99B	0	0	0	0	0	0	0	0
MIRLET7E	0	0	0	0	0	0	0	0
MIR125A	0	0	0	0	0	0	0	0
LOC112442221	1.588948479	2.053046664	0.629482059	0.468612368	1.177528759	0	3.608743457	0.288434539
HAS1	0.69762061	1.310703495	0.088029357	0.186250771	0.33270154	0.089268747	1.42987428	0.090755709
LOC787554	24.05642309	10.13420224	3.425253451	5.333068166	3.187901014	2.367924422	6.527050043	7.204166168
ZNF613	7.601768794	6.200848365	3.607540009	2.426600546	4.750214018	4.842531371	3.018554964	4.272859526
LOC107131449	1.805632066	0.684193106	0.402077546	0.567138473	0.345369852	0.203869253	0.864397975	0
LOC101907648	0.821058708	0.696859884	0.266013894	0.103678645	0.389646101	0.567914058	0.240793427	0
ZNF432	3.82057634	4.073442004	1.896005835	2.025924252	2.190016094	2.115936428	2.430632255	1.856499439
ZNF614	26.69420902	17.27200516	8.489698212	10.65853283	9.613018801	8.052159385	16.46204666	8.977883726
ZNF350	9.111578918	6.95997057	6.199305592	4.914528869	5.55719293	5.498794428	8.996305107	4.949656424
LOC787309	0.69196574	0.57356427	0.282492283	0.624859378	0.383828975	0.182298817	0.680923454	0.605649595
PPP2R1A	321.9604841	329.7932243	418.8321194	374.2910336	407.9825153	391.9619369	393.0660995	183.198592
BOSTAUV1R417	0	0	0	0	0	0	0	0
BOSTAUV1R414	0.111191051	0.179063967	0	0.055660857	0.162699582	0	0.201090117	0.027122253
LOC104974928	0.206534053	0.041575746	0	0.068925584	0.016789423	0.049553356	0	0.025189387
BOSTAUV1R416	0.055337718	0	0	0	0	0	0	0
BOSTAUV1R418	0	0	0	0	0	0	0	0
BOSTAUV1R419	0	0	0	0	0	0	0	0
LOC112442216	0	0	0	0	0	0	0	0
LOC112442217	0	0	0	0	0	0	0	0
LOC101910094	0.441785874	2.685759661	0.682898474	0.855123041	0.459690883	0.452253512	1.198461187	0.334063821
LOC101903564	0.993508732	1.341904805	0.748152189	0.620335704	1.229691268	0.164040136	1.130226525	1.532223049
LOC787057	1.315713153	1.749048166	0.853611154	0.977588634	0.984802777	0.595616547	0.853021224	0.139273698
LOC112442214	0	0	0	0	0.03464582	0.017042642	0.02408672	0
LOC100848895	2.51062163	1.605367561	1.056010508	1.00214304	1.104496307	1.354346175	1.580266512	2.593706118
LOC104976573	0	0.043676766	0	0	0	0	0	0.238160938
LOC101902345	0	0	0	0	0	0	0	0
LOC506495	3.808256676	1.912016016	1.582973141	1.01672848	1.223744237	1.117949107	2.552341193	2.579141767
LOC112442238	0	0	0	0	0	0	0	0
LOC101904435	5.340038781	2.579906883	2.088884047	1.657357314	1.840578579	1.930380842	3.452560891	4.637141348
LOC100848991	29.39418639	17.34392958	13.52912945	14.47314482	13.85121788	15.78525892	21.96104688	3.220609701
LOC785630	2.499637093	2.908855869	0.980802187	0.990418154	0.930549805	0.502956786	0.8625915	0.607568933
LOC100847180	6.965796498	6.007082783	3.133401052	2.55425681	2.978101248	2.393454416	4.374205521	2.737487852
LOC112442358	0.441017551	0.177555548	0	0	0.286807138	0	0.797584605	0
LOC100126043	0.476695708	1.507940706	0.644484821	0.840879404	0.132861313	0.02178529	0.461844056	0.099666768
LOC100336734	0.373642244	1.599308018	0.334999661	0.590654708	0.383669882	0.037746246	0.231172738	0.038374991
LOC515089	14.56370599	3.050209868	3.504270342	4.57839455	3.861728206	5.4204803	12.01207094	1.773102744
LOC787858	12.56366251	2.387873732	1.911269273	2.277312358	1.43088	2.040187958	5.911052203	1.680079049
LOC112442408	618.3757853	513.6577559	505.759051	689.9501821	131.9875202	824.3145335	912.9215941	1992.881642
LOC100335467	12.89128225	16.7539594	18.05053255	20.75595617	18.8263147	29.22959319	21.78019498	0
LOC787812	1.075719665	0.382137642	0.638775722	0.211173285	0.411513673	0.121456729	0.228876431	0.21608974
LOC100139996	1.269512349	0.051111109	0.320387197	0.169467222	0.33024101	0	0.51658327	0.433531732
LOC100335553	0.190093772	0.183678153	0.107941545	0.088814671	0.11126139	0.012162365	0.10313594	0.092737164
LOC101902926	0.853026889	0.82178435	0.153770458	0.457515691	0.089156146	0.467806306	1.033063105	0.104037199
LOC101907570	0.072439948	0.160405476	0	0	0	0	0.114632317	0
LOC100299712	6.857891121	3.83775241	1.828764838	2.592806063	2.390270712	2.236886238	3.093885781	2.740637943
LOC100848077	4.337867669	1.640429861	1.33783214	1.276526496	1.270823266	1.134990095	1.39105991	0.067611081
LOC112442364	0.080759583	0.390169835	0	0.269514949	0.262602077	0.284188761	0.255595385	0
LOC508131	17.28217065	6.580775063	3.719563101	4.71941513	3.833961795	4.394711882	5.862384036	1.603790429
LOC101903454	2.835790272	1.405170788	0.275257388	1.019172229	0.28372319	0.279132813	2.367025279	0
LOC100300095	4.470719824	1.888452071	1.11902868	2.2012984	1.429891078	1.284837849	2.226782451	0.235981238
LOC112442365	0	0	0	0.08216281	0	0.078760169	0	0
LOC112442409	0.262782478	0	0	0.116929456	0.113930297	0	0	0
LOC100140695	0	0	0	0	0	0	0	0
LOC112442366	0	0	0	0	0	0	0	0
LOC100140226	0	0	0	0.055998474	0	0.107358774	0	0
LOC112442367	0	0	0	0	0	0	0.082819169	0.089362619
LOC788150	0	0.628273477	0.07032675	0.074397973	0	0.1426338	0.403174635	0.761300777
LOC788599	3.555930284	1.939046832	0.624779915	0.811164052	0.570814295	0.46078281	1.70948908	0.757584643
LOC104974934	2.199674281	1.537264892	0.471338858	0.941846677	0.593798739	0.584191627	1.125886615	0.121484167
LOC100139360	10.93533668	5.929746393	2.544950877	2.235332013	2.226129829	2.083567073	6.307785578	0.866566372
ZNF677	12.06299298	11.37432714	4.434148873	6.184443687	4.706958924	2.930605874	8.441859803	2.063988491
ZNF729	8.105065833	11.01134186	4.732887466	6.054289978	4.631725609	4.336120864	10.16710195	0.790810566
LOC112441500	8.39702792	4.189553458	2.210167244	4.022931519	2.445653553	1.977604234	2.748406066	1.331986377
LOC101904879	0	0	0	0	0	0	0	0
LOC112442369	0	0	0	0	0	0	0	0
LOC104974936	0	0	0	0	0	0	0	0
LOC112442368	0	0	0	0	0	0	0	0
LOC101905616	0	0	0	0	0	0	0	0
LOC112442371	0	0	0	0	0	0	0	0
LOC616720	0.033278883	0.026796441	0	0.133271959	0	0.021292119	0	0.032470178
LOC786224	0	0	0	0	0	0	0	0
LOC618289	0.164132745	0.049560408	0.012944446	0.013693802	0.02668513	0	0.055656693	0.040036044
LOC785408	0	0	0	0.033433163	0	0	0	0
LOC112442374	0	0.028688287	0	0.047560348	0	0	0	0
LOC618456	0.057929204	0.209902904	0.079189554	0.006444142	0.006278854	0.012354536	0.21826154	0.244926387
LOC782961	0	0	0	0	0	0	0	0
LOC101906367	0	0	0	0	0	0	0	0.028236548
LOC104968479	0	0	0	0	0	0	0	0
LOC100336208	0.983470326	0.879887445	0.361956422	0.528780636	0.62181456	0.262180362	1.06222889	0.759660485
LOC101907041	0	0	0	0	0	0	0	0
LOC100849068	0.498692412	0.080310277	0	0	0.064862971	0	0.045094508	0
LOC100336431	0	0	0	0.129614847	0.042096772	0	0	0
LOC100336448	0.126005014	0.15219047	0.049687378	0.042051028	0.020486224	0.030232164	0.099698076	0.468720121
ZNF845	0.465390783	0.136267866	0.133466825	0.112954586	0.068785862	0.16241513	0.172158512	1.48608452
LOC112442373	0.374502627	0.030155271	0.047256668	0.024996181	0	0	0.118526049	0
LOC100139104	3.430136505	0	0	0	0.956023793	0	0	0
ZNF331	16.94478817	15.0425126	7.729433801	6.892398959	8.760823312	8.829302827	21.05239512	5.014861898
LOC504861	1.20467977	2.974723195	1.368114214	4.154328607	3.394906344	3.160134841	3.376946693	15.90714767
DPRX	0	0	0	0	0	0	0	0
LOC532048	0.264725628	0.603951451	0.027837035	0.029448523	0.086079567	0.1411448	0.478758919	0.387438847
MGC139164	330.0310622	390.3180267	214.1531265	299.287582	265.0671188	212.5141804	283.7846803	110.4530654
NLRP12	14.69974463	13.54060889	4.13417163	11.34013519	8.918607557	6.427694241	5.715434055	19.01728688
MIR371	0	0	0	0	0	0	0	0
LOC506868	0.420074696	2.390283965	0.653755295	1.514045989	0.45531227	0.286685274	2.583011434	0.778746377
LOC615600	0	0	0	0	0	0	0	0
LOC515600	0	0.032592	0	0.027016024	0.026323081	0.129485992	0	0.394928576
MGC157082	37.62504009	87.17829555	27.49318091	55.45324145	35.92905316	26.06252084	46.79847291	50.53342819
LOC112442412	0	0	0	0	0	0	0	1.485243774
LOC104968422	30.35877858	80.23760221	25.59893708	44.53085421	34.53905255	29.18141898	43.60035559	200.586671
LOC112442379	0	0	0	0	0	0.023886043	0	1.402396168
LOC513941	0	0	0	0	0	0	0.039315143	0.996902646
LOC112442378	10.64343061	18.46327621	5.137814836	11.56181172	8.292159893	6.604095603	12.40187892	6.063599852
LOC527385	4.823811518	8.739391965	1.070849415	3.279276563	0.464751329	1.400273258	4.361955434	0.501164536
LOC528332	1.905631392	1.461362535	0.091604713	0.072680789	0.177041443	0.081282636	0.311812911	0.796852665
LOC617141	2.087968734	0.581172925	0.065054478	0.240871709	0	0.659703979	0.489496015	0.490444084
MGC138914	0	0.209089413	0.286708095	0.498287862	0.295526075	0	0.08805334	0
LOC510904	2.523234743	6.242952646	0.984129196	2.143442273	1.700606775	2.142732548	2.240163001	5.886221974
LOC514552	0	0	0.06390149	0	0	0	0	0.345873044
LOC525820	0.0793073	0.223506202	0.100074031	0.423469306	0	0	0	1.296116061
LOC618873	0	0.070349313	0	0	0.056817952	0	0	0.10655588
LOC528568	0.047112883	0	0	0.22011848	0.122555767	0	0.085204115	0
LOC112442239	0	0	0	0.072331362	0	0	0	0
LOC100300449	0	0	0	0	0	0	0.04853028	0.157093811
LOC789418	0.765732536	0.369944624	0.322080235	0.783668631	0.331986118	0.130645957	0.138483487	0.049808304
LOC104974943	0	0	0	0	0	0	0	0
LOC101904722	0.030653985	0.222145654	0.425488528	0.634260143	0.299028294	0	0	0.014954533
LOC101904797	0	0	0	0	0	0	0	0
LOC101904855	0.448823171	0.45174531	0.070793521	0.187229412	0.583766741	0	0.253656608	1.231639808
MYADM	509.4822826	784.9260776	483.1328805	690.9602313	1084.916538	565.5702847	488.9941363	1269.205949
PRKCG	0.465751562	0.348239481	0.986512006	0.355275331	1.10339381	1.638955454	0.240661803	0.730339381
CACNG7	0	0	0	0	0	0	0	0.139001546
MIR935	0	0	0	0	0	0	0	0
CACNG6	0	0	0	0	0	0	0	0
LOC104974944	0	0	0	0	0	0	0	0
VSTM1	7.033345987	15.1611534	11.02446098	14.49887254	18.86774585	10.00780347	10.99739264	101.8641885
LOC104974945	0	0	0	0	0	0	0	0
NLRP9	0	0	0	0	0	0	0	0
BOSTAUV1R424	0.527752532	0	0	0.140899387	0	0	0.381778271	0
BOSTAUV1R425	0	0	0	0	0.072569463	0	0.100904543	0
BOSTAUV1R426	0.737319062	0.084813657	0	0.281213521	0.137000294	0	0.952463443	0
EPN1	42.81769731	73.12424566	57.17853593	61.71591213	64.79422079	58.8719294	113.4735981	70.62944724
U2AF2	139.4675442	197.7595694	190.1874706	183.1071718	189.94739	158.6186966	275.9056391	170.4467851
CCDC106	9.038676533	31.59584652	17.87761695	16.2312805	17.1212097	18.54239398	28.2821019	6.124325559
ZNF581	9.735562532	25.84803464	14.77500259	13.43505804	18.73732236	14.3096296	25.10167371	3.979302376
ZNF580	1.991795629	12.77108632	10.89118414	8.173496559	7.723976959	10.33654181	12.27410199	8.817247182
ZNF784	5.668532946	6.627086708	6.465072771	6.439162534	7.160161004	5.544783585	11.48376114	5.610553551
ZNF865	25.29332019	20.90880136	19.20742869	16.57745575	19.64272536	18.4768521	34.09127426	18.18037792
ZNF524	11.37423921	24.42302532	34.70278442	25.34246439	30.5528839	28.61716168	29.51408686	19.05932579
FIZ1	7.533420684	11.57267501	9.320655915	7.239155919	8.895024642	7.520486366	17.97243581	10.6997145
ZNF579	11.30590611	11.23268267	14.20884822	10.89320071	11.05850983	13.21301827	20.94152477	9.296423422
LOC104974947	0	0	0	0	0	0	0	0
LOC112442381	0	0	0	0	0	0	0	0
SBK3	0	0	0	0	0	0	0	0
SBK2	0	0	0	0	0	0	0	0
SSC5D	0.076453014	0.138511394	0.07235426	0.15308571	0.049719722	0.012228826	0.017283254	0
LOC112442464	0	0	0	0	0	0	0	0
NAT14	1.590177297	2.948856037	2.493008124	1.125689042	2.162294194	1.788173862	2.962998389	1.0108483
ZNF628	10.80745316	8.886103958	9.723850606	10.48996065	9.342348435	10.7250932	10.1512128	13.88649176
ISOC2	7.111939467	22.62004773	27.03481085	16.79203324	25.32248122	16.94979573	30.54728065	12.10007852
SHISA7	0.21810421	0.025088482	0.009829111	0.020796239	0.050657074	0.059804988	0.084523633	0.174803358
LOC112442382	0.098257058	0.210979792	0.123985811	0.131163362	0.085199408	0.167641922	0.592329542	0.191738652
UBE2S	37.1410815	73.79410422	100.7122756	81.5737138	90.07601838	90.46310719	104.6348765	47.06428829
RPL28	457.2266271	583.7696322	1083.586089	752.09867	823.4447463	1130.98504	585.8366077	369.7146374
TMEM238	17.30242869	28.33164542	28.53688034	25.6547377	37.68386402	30.57319168	31.55412705	16.25880481
TMEM190	0.373606028	0.150415381	0	0.249363371	0.485934746	0.597590966	0	0
IL11	0	0	0	0	0	0	0	0
FAM71E2	0	0	0	0	0.0183646	0	0	0
COX6B2	0.312104728	1.507856346	0.984574503	0.833257295	0.811884821	0	1.128888979	0.98969101
KMT5C	3.170731102	7.470180739	4.853054641	4.154227759	5.918769591	4.076106579	6.79620572	4.898325984
LOC112442383	0	0	0	0	0	0	0	0
TMEM150B	5.259542641	8.190824595	6.345035686	7.329578059	6.652945063	3.402080264	9.877778566	8.656271799
BRSK1	0.188305761	0.126354505	0.039602316	0	0.061230484	0.361438992	0.198655819	0.107175697
HSPBP1	12.94082444	20.7514432	21.81885516	19.18595278	21.12906005	23.88767694	23.80196836	18.0798602
LOC112442384	7.000586964	4.197715598	1.597584179	3.181305385	2.034182785	1.14358377	5.791565155	7.629776511
PPP6R1	140.7690179	87.87534645	96.20722639	93.50941242	90.89325222	84.9247764	166.6438527	98.64247033
MIR7865	436.1663576	356.6499107	329.5863149	346.4093609	334.2259181	329.9000929	568.6778232	289.4846205
TMEM86B	5.217180916	7.270820659	1.455923721	2.477724771	3.197147819	0.577730376	6.895043962	1.762061146
PTPRH	0.893769155	0.536225117	0.574958849	0.467879442	0.547054389	0.493353261	1.299451075	0.153891138
SYT5	0.294523916	0.379445074	1.077771741	0.943584045	0.881074193	0.979882609	1.757743075	0.51726011
