gene	HZ_Blood_10	HZ_Blood_1	HZ_Blood_2	HZ_Blood_3	HZ_Blood_4	HZ_Blood_5	HZ_Blood_6	HZ_Blood_7	HZ_Blood_8	HZ_Blood_9
LOC101904939	0.125540946	0.019987632	0.084667277	0.450580272	0.066384621	0.2613464	0	0	0.40381515	0
PDIA6	114.6322517	95.9314736	106.1086772	105.5826073	117.0950959	97.49854147	132.2580782	132.2204189	118.8544745	124.2732923
ATP6V1C2	0	0.087228219	0.738994569	0.151260133	0	0	0	0.203983934	0.213611346	0.04548031
LOC112448830	1.430844888	2.147901707	0.82713417	0.338601743	2.107711727	7.841827979	0	0	1.43453214	0.458142567
NOL10	23.27533036	21.27321812	22.58326348	21.89036644	24.176924	20.18365226	32.82488447	26.81320248	19.63123872	19.35975531
ODC1	145.1412389	97.87936963	119.3426658	103.6071562	137.3887743	133.1434297	128.3696741	144.2064974	109.449263	123.4470812
LOC112448922	0.664320841	3.807643936	4.032279078	9.904100978	6.850063112	4.741570406	0	3.180074213	2.331114727	0
HPCAL1	35.73161976	41.65499988	32.58904859	29.52872646	42.00533056	43.50401653	34.48706694	36.54331406	37.65695906	36.54950308
RRM2	23.03007598	17.25277006	23.03935623	17.21671439	22.5916938	21.15511213	8.925611381	30.63993266	18.78328907	20.70661974
CYS1	0.142296716	0.475762407	0.215927318	0.147322665	0.67720393	0	0.99707247	0.27246721	0.249660969	0.265778446
KLF11	54.65314697	47.4257288	34.41815097	42.18573195	65.71072836	47.91747767	80.33064583	53.57575522	37.94302149	54.77309223
GRHL1	37.54939379	6.169622318	11.04128487	2.612443421	4.884500085	16.32613516	2.83154797	8.69976797	3.030515692	1.47748689
TAF1B	6.731926184	4.923598756	8.44182857	5.662880607	6.090536845	5.474324089	4.106367249	4.430996648	4.583003245	4.767540361
YWHAQ	252.8335634	279.2714735	164.3925886	388.6648959	429.3418808	258.0173253	384.4518177	349.298142	250.5301826	387.7565729
ADAM17	36.47279661	41.25807177	30.84759412	38.67271563	34.20872246	28.75836642	36.38625107	41.0946984	33.03791674	38.64767438
IAH1	15.07412658	12.055727	14.54015425	14.39328134	9.612898829	14.3871865	10.97851466	10.97970112	14.05857882	14.18044129
LOC107132949	2.175704501	0.813283171	0.956959436	1.48864229	0.525222663	1.856731453	0	0.362260881	0.165969333	0.21202067
CPSF3	37.85865854	29.50235727	27.58277845	45.16595829	38.16473339	33.97654863	39.72597969	46.42286133	36.68010511	41.04750835
ITGB1BP1	16.17542306	17.05991546	15.99052976	13.87539802	18.62839551	16.20498866	12.2600333	11.97149693	14.87907488	18.32486512
ASAP2	0.500740886	0.275410134	1.089880588	0.540421037	0.649929451	0.284297308	0	0.508459694	0.465900244	0.510148368
MIR2298	0	0	0	0	0	0	0	0	0	0
MBOAT2	0.572504139	0.154782274	0.065565513	1.118349252	0.951040657	0.202384103	0.475761448	1.323738209	0.075808609	0.298599695
KIDINS220	90.48613426	95.44972683	68.23573126	86.17144469	70.3740228	61.80571954	102.3549248	85.32720114	60.11038158	64.25204996
ID2	41.58906451	41.80275497	42.5894797	19.28575262	37.54591724	47.35931159	35.40946955	26.36806389	35.9987484	33.36145244
LOC101905845	0.111968952	0	0.037757029	0	0.014801976	0	0	0	0	0
LOC101906030	0	0.059600261	0.252465712	0	0.049487362	0	0	0	0	0.046612869
LOC112448884	0	0	0	0	0	0	0	0	0	0
LOC107132953	0	0.176354035	0	0	0	0	0	0	0	0
TRNAC-ACA_56	0	0	0	0	0	0	0	0	0	0
MIR2284AA-1	0	0	0	0	0	0	0	0	0	0
RNF144A	25.06690692	22.74564577	27.04307108	47.11336124	43.24127027	30.95290526	53.38621204	56.92030885	35.57367282	46.19730142
TRNAC-GCA_146	0	0	0	0	0.966034541	0	0	0	0	0
RSAD2	17.10115447	19.79263414	11.74054009	17.21748344	10.42369696	13.09515065	24.60107073	6.96076034	11.73814718	8.441129667
CMPK2	18.5293927	15.39953617	17.85449722	14.522178	8.873432967	16.94491484	18.29287686	11.17612135	7.863356097	8.029232856
LOC100847972	0	0	0	0	0	0	0	0	0	0
SOX11	0	0	0.009791406	0	0	0	0	0	0	0.036155843
TRNAS-ACU	0	0	0	0	0	0	0	0	0	0
LOC112448885	0	0	0	0	0	0	0	0	0	0
LOC525099	0.209118484	0	0.987235259	0.230938232	0	0	0	0	0	0.520782091
LOC527409	2.334349621	1.163446758	2.977539412	1.176876196	2.535840671	0.860232825	0	1.311780613	1.335534479	3.070986893
GGTA1	21.28117452	22.18937328	14.83137132	21.53477895	20.78639841	21.7662607	22.63241203	21.66836774	16.55895289	18.62059904
DAB2IP	0.066067426	0.01803211	0.324630799	0	0.044917331	0.03368245	0	0	0.06623768	0.04230829
LOC112448832	0	0	0.097163351	0	0	0	0	0	0	0
TTLL11	0.296533746	0.087160149	0.046151118	0.056678285	0.162834575	0.115322162	0.471883742	0.152868564	0.073371599	0.147695661
NDUFA8	68.95219674	73.00802994	61.34098497	91.8992771	100.8665309	79.17511832	60.2749203	53.1137293	85.14585438	104.7601003
MORN5	0	0	0.946012154	0	0	0	0	0	0	0.127027411
LHX6	0.300052527	0.07165797	0.050590328	0	0	0.35693601	0	0	0	0.635155164
RBM18	26.56251408	32.20601356	34.79504509	34.97525886	24.85053515	25.74948938	60.25149211	40.59133174	27.633894	29.32245867
MRRF	4.398091906	3.34553978	5.300636831	4.362301648	5.749550472	5.110766987	10.51705294	7.849565228	5.049064592	3.143879255
LOC104973468	13.26076736	2.830005628	5.537248103	2.103187466	0.78327125	11.88138685	1.807526118	5.294393825	0.965297508	2.171165337
PTGS1	27.62158714	30.641294	15.24153297	17.37985582	17.94284077	35.39707459	15.38737622	23.2462158	25.51456149	16.29703005
LOC508785	0	0	0	0	0	0	0	0	0	0
LOC787071	0	0	0	0	0	0	0	0	0	0
LOC511741	0	0	0	0	0	0	0	0	0	0
LOC515482	0	0	0	0	0	0	0	0	0	0
LOC100301469	0	0	0	0	0	0	0	0	0	0
LOC100337234	0	0	0	0	0	0	0	0	0	0
LOC509073	0	0	0	0	0	0	0	0	0	0
LOC787415	0	0	0	0	0	0	0	0	0	0
LOC618396	0	0	0	0	0	0	0	0	0	0
LOC100297996	0	0	0	0	0	0	0	0	0	0
LOC100847240	0	0	0	0	0	0	0	0	0	0
LOC615170	0	0	0	0	0	0	0	0	0	0
LOC510731	0	0	0	0	0	0	0	0	0	0
LOC613397	0	0	0	0	0	0	0	0	0	0
LOC100851523	0	0	0	0	0	0	0	0	0	0
LOC514546	0	0	0	0	0	0	0	0	0	0
OR1J1	0	0	0	0	0	0	0	0	0	0
LOC107131158	0	0	0	0	0	0	0	0	0	0
LOC510570	0	0	0	0	0	0	0	0	0	0
LOC617333	0	0	0	0	0	0	0	0	0	0
LOC107131130	0	0	0	0	0	0	0	0	0	0
LOC508604	0	0	0	0	0	0	0	0	0	0
LOC539172	0	0	0	0	0	0	0	0	0	0
LOC504501	0	0	0	0	0	0	0	0	0	0
LOC513584	0	0	0	0	0	0	0	0	0	0
LOC619026	26.16860848	13.29985022	18.21396884	12.92006301	8.672629299	18.66476031	11.01785208	14.30636878	9.463976998	13.23357943
OR1Q1	0	0	0	0	0	0	0	0	0	0
LOC529516	0	0	0	0	0	0	0	0	0	0
OR1B1	0	0	0	0	0	0	0	0	0	0
OR1L1	0	0	0	0	0	0	0	0	0	0
LOC785392	0	0	0	0	0	0	0	0	0	0
OR1L3	0	0	0	0	0	0	0	0	0	0
LOC504570	0	0	0.121770954	0	0	0	0	0	0	0.044965262
LOC786689	0	0	0.316539303	0	0	0	0	0	0	0
OR1L6	0	0	0	0	0	0	0	0	0	0
LOC786610	0	0	0	0	0	0	0	0	0	0
LOC786596	0	0	0	0	0	0	0	0	0	0
LOC786573	0	0	0	0	0	0	0	0	0	0
LOC525818	0	0	0	0	0	0	0	0	0	0
OR5C1	0	0	0	0	0	0	0	0	0	0
OR1K1	0	0	0	0	0	0	0	0	0	0
PDCL	22.44691595	22.9320094	23.76881248	14.50723517	13.53322597	17.2199922	13.87312078	14.48979128	14.76874948	11.39196517
RC3H2	45.96297289	32.6740191	34.12229459	31.78166442	26.04074584	22.00061478	21.47985811	35.63506716	23.96539154	24.02242357
LOC112448930	0	0	0.799190448	0	0	0	0	0	0	0
ZBTB6	6.732060027	5.969059233	5.51851569	5.124050169	3.068146464	5.37574623	4.082985685	2.99114912	5.688209965	2.908457166
LOC112448834	0	0.418143926	0.590416903	0.120848709	0	1.041409806	0	0	1.15198182	0
ZBTB26	2.066154116	1.863475076	4.262103593	2.552616785	1.483194273	2.059652802	1.883350256	1.823404406	1.63027676	1.595387864
RABGAP1	18.94976402	14.11727477	17.49757651	14.36800881	13.02318241	12.4360492	18.03936297	12.93097965	13.09819388	12.88433776
GPR21	0.496266842	0.284441992	0.251019071	0.411036072	0	0.531313492	0	0	0.435352496	0.370766197
STRBP	6.318262705	3.963307836	6.391740495	8.617046624	7.430586312	5.934819471	4.176064088	7.72933951	4.512930421	5.214840311
LOC107132958	0.317000817	0.113558292	0.481031033	0.557935497	0.408589395	1.237350614	0.43631173	0.113810157	0.278090505	0.296043322
LOC112448966	0	0	0	0	0	0	0	0	0	0
LOC107132959	0	0	0	0.153228004	0	0	0	0	0	0
LOC112448835	0	0	0	0	0	0	0	0	0	0
CRB2	0	0	0	0	0	0	0	0	0	0
DENND1A	15.37148578	8.402133822	10.03728253	9.329136798	15.92369441	9.339836832	19.43252755	9.4515602	11.9153692	13.61273626
LOC112448836	0.244489826	0	0.219851647	0	0	0.14541991	0	0.104032168	0.095324394	0.081182636
LOC112448886	0	0	0	0	0	0	0	0	0	0
LHX2	0.734194461	0	0.278524771	0	0.181984529	0.163759103	0	0.087863903	0	0.068565554
NEK6	37.94294032	35.29121833	30.17029324	24.72733283	39.73126678	28.89267821	32.63540545	53.75684426	36.68268036	34.25039893
PSMB7	130.4773533	109.610602	118.4042998	153.4148359	138.5980806	111.8945935	114.396915	116.7250745	151.1090697	139.8281881
ADGRD2	0	0	0.205390768	0.015287323	0	0	0.147805493	0	0	0
LOC112448837	0	0	0.513765288	0	0	0	0	0	0	0.252951301
NR5A1	0.019243	0	0.233601421	0.031876267	0	0	0.654915857	0	0	0.18689643
NR6A1	0.378871203	0.198475099	0.87782856	0.404906335	0.271432144	0.130847518	0	0.292522506	0.171544052	0.237404051
LOC100848407	0.050008754	0	0.126475819	0.165680237	0	0.290010508	0	0	0.087740845	0
MIR181A-2	0	0	0	0	0	0	0	0	0	0
MIR181B-2	0	0	0	0	1.563022179	0.879055188	0	0	0	0
OLFML2A	0.106272932	0	0.138225633	0.025148918	0	0.108359988	0	0.145349652	0	0
LOC112448901	0	0	0	0	0	0	0	0	0	0
WDR38	0.183356719	0.175155602	1.947635059	0.911197999	0.109076561	0.490763691	0	0.219430108	0.120637929	0.239728546
RPL35	920.5127046	1086.822079	1105.391364	1599.1907	1699.929631	1309.209347	1531.343204	941.5676008	1313.634589	1755.066255
ARPC5L	185.4561269	161.0110622	114.0188748	179.6303676	194.9828316	166.6036406	123.0772166	162.1038959	159.0219734	189.0157048
GOLGA1	21.02959426	11.28180445	14.128514	8.489056336	9.099513618	12.77613971	8.793904761	11.44546637	9.047719235	8.558943776
SCAI	3.52561719	2.622681691	3.308607435	2.634315766	1.546977469	1.559364194	1.727026264	2.032418346	2.099199721	1.361847396
PPP6C	72.61857189	59.71754063	46.26095177	54.85083701	43.06400854	52.81942736	82.80618704	78.21491904	68.61308387	61.41973786
RABEPK	17.12355193	18.29040441	18.7704066	9.972840752	13.30811794	17.30259611	18.72136022	13.37027038	12.59746468	13.7886217
HSPA5	347.3533063	285.7493969	332.5682113	220.1766716	210.2854078	296.7977979	217.2786629	336.4357845	220.6450372	241.2039598
GAPVD1	48.26815371	35.37100814	41.98522163	27.22179801	26.62372707	27.71635069	31.18428489	39.81787659	37.03711886	29.11315166
LOC112448975	0	0	0	0	0	0	0	0	0	0
LOC112448953	0	0	0	0	0	0	0	0	0	0
MAPKAP1	32.93632799	26.85390986	24.64844279	29.315146	30.95008272	27.91465885	34.28921368	31.27471482	28.91984436	29.57775301
LOC107132961	0	0	0	0.055740655	0	0.12008582	0	0	0	0
PBX3	7.916149626	6.508538376	7.289206561	7.93693652	7.037094546	9.620961751	9.175228387	10.41798711	6.535981818	6.371997399
LOC112448887	0	0	0	0	0	0	0	0	0	0
MVB12B	5.000423351	4.869971298	7.612539111	4.596200778	4.769174142	7.703897841	7.935423033	5.242743768	6.53717194	5.75870551
LOC104973478	0	0.02430176	0.154412776	0	0	0	0	0	0	0
LOC112448838	0	0	0	0	0	0	0	0	0	0
LMX1B	0	0	0.30916189	0	0	0	0	0	0	0
ZBTB43	9.040560462	9.829937915	8.552631345	8.612362731	3.989226382	7.047288316	7.89137076	5.849009123	5.833118362	3.296466344
ZBTB34	1.570046007	1.331031317	1.470841695	1.781255697	0.680729003	1.229614502	2.03147673	1.300150549	1.42604635	0.848631957
RALGPS1	1.800700255	1.523057574	1.660350209	1.149652506	1.517552443	1.296958964	2.149856582	1.284001729	1.390441373	1.261239537
ANGPTL2	0	0	0	0.037907137	0	0	0	0.087634613	0	0
GARNL3	0.396600016	0.079760216	0.591260155	0.069155033	0.0662266	0.074492656	0	0.079937119	0.073246166	0.062379802
LOC112448963	0	0	0	0	0	0	0	0	0	0
LOC100847606	0	0	0	0	0.582045916	0	0	0	0.107289799	0
SLC2A8	11.78845798	8.414493495	11.39355618	7.62234658	10.98411688	11.57312837	10.44036028	4.95080819	9.880151926	9.691283642
RPL12	1031.676442	1078.322898	959.1987445	1539.277513	1677.310285	1055.562368	1360.719959	1188.4058	1243.351541	1447.491066
LOC112448918	12.23586293	1.948096897	4.12605301	3.378142969	2.695910348	7.884239163	0	1.301611771	0	3.555044259
LRSAM1	8.684248059	7.289524019	7.849534777	6.235163092	9.415227948	8.619016348	3.90924525	5.90358928	5.161510107	8.56121202
FAM129B	24.7944183	38.00532383	35.7601964	45.66933826	36.06729429	39.02662988	69.28882353	26.72153255	46.41548748	38.40791563
STXBP1	6.393403866	1.819683019	2.746581105	0.163213649	0.50364048	3.105994996	0	1.614096095	0.480192172	0.376237429
LOC100847700	15.05018283	11.1495283	13.3608967	14.75497122	15.34827559	9.18004568	12.60559534	14.40891069	14.95424386	18.24306049
CFAP157	0	0	0	0	0.222016146	0.142701161	0	0	0	0
PTRH1	0.222376207	0.306843101	0.574903695	0.900457382	1.117105032	0.507023378	1.731321244	0.520424656	0.411836837	0.313819267
TTC16	0.192303401	0.1312158	1.639692432	0.068261348	0.414014803	0.122549987	0	0.131506828	0.096399481	0.123147344
TRNAC-GCA_147	0	0	0	4.035004102	0	0	0	0	0	0
TOR2A	18.49132212	16.61029574	22.14405098	17.47215667	20.4777931	20.47442078	20.01179071	15.88660728	20.3253964	25.09131784
SH2D3C	355.0135202	303.8663488	403.7290157	186.4256251	279.8336155	364.4648569	139.8738656	211.4206412	346.4609111	269.2291289
CDK9	197.8497658	196.1389129	214.344268	179.5331216	201.4862443	248.4953972	210.9724837	167.7619116	229.7546675	222.3691224
FPGS	8.259865317	7.944464831	7.468821441	8.832754141	9.154267964	11.30635111	15.31867452	10.45362202	10.39752366	13.03947639
ENG	23.51579906	38.2009626	27.56074472	48.16492905	26.18402926	51.62660452	84.23752322	42.95318844	32.25781652	60.82458536
AK1	0.30696739	0.130327758	3.208884867	0.056499474	0.432855617	0.213011039	0	0.555121473	1.07715453	0.815426054
ST6GALNAC6	7.092208836	5.5834096	7.877734415	2.774731534	3.660762473	5.675720479	1.551856305	5.868758783	3.063940268	2.502886561
ST6GALNAC4	105.2550343	104.4030159	105.4021842	87.87614396	149.944979	143.8875948	126.7164265	174.4051141	122.8805211	165.2937595
PIP5KL1	0.442043357	0.475055765	0.223592035	0.045765642	0.087655308	0.49297991	0	0.317406273	0.29083851	0.16512763
DPM2	40.60898396	44.77607952	59.03448584	36.74735879	49.9301853	49.45627275	43.05301271	45.77489681	50.73504696	55.14127577
FAM102A	69.0034663	58.86219107	59.82557487	46.29356259	65.47174806	62.42899632	51.41228763	70.61631406	64.19836416	51.55321823
LOC107132962	1.644928424	1.908073468	1.624437574	1.881440055	0.994079314	1.432636168	0	2.099786385	2.5081087	2.077499545
NAIF1	17.00580706	14.79607677	17.87664121	9.43419472	12.93987876	24.07624111	10.06982674	8.815802698	18.4204049	13.12276038
SLC25A25	6.711485423	5.935028641	4.830270017	6.43235948	6.251234233	10.24782661	3.531849907	3.157682263	6.897000276	4.369535983
PTGES2	11.08043837	16.56014706	15.18679022	24.52251814	37.37608641	22.85424051	26.83430312	10.72238066	18.60457596	18.51493547
LOC112448839	1.282022675	1.224680798	1.556318241	0.212368637	0.610127079	2.516359733	0	1.227397065	0.674796368	0.38312507
LCN2	69.1248707	106.5827238	74.21382706	22.46829622	52.97006665	67.94382876	54.57932393	81.10659987	134.1672722	45.78600534
C11H9orf16	146.7704732	219.6010501	196.3779112	253.9090509	277.6506193	187.2301508	87.20521066	88.06263586	143.5632026	205.4137878
CIZ1	35.29251538	27.40132425	33.75067336	27.14848709	35.06715049	34.20049357	22.59573392	22.7871033	32.01221372	29.49130461
LOC104973485	0.117660045	0	0.017004052	0	0.133322766	0	0	0	0	0.037673598
DNM1	13.19444452	6.822982273	17.50301617	8.399498694	5.521112645	11.83672861	8.222932676	4.262947152	10.28347709	6.558227761
MIR199B	0	0	0	0	0	0	0	0	0	0
MIR3604-2	0	0	0	0	0	0	0	0	0	0
MIR3154	0	0	0	0	0	0	0	0	0	0
GOLGA2	46.36765992	41.45414403	45.89039694	35.40477698	36.01424738	43.16142085	35.01480459	24.91161884	38.490939	35.84601937
SWI5	20.80787989	23.91815969	26.37015887	19.03343526	27.11446103	22.74655581	23.68975662	15.87134822	12.53695991	32.11657045
TRUB2	6.373437721	4.902552745	4.779439178	4.281384027	3.747389432	5.487919434	2.800438633	3.760456234	4.453399401	3.488194705
COQ4	11.25159298	9.333074268	9.154562363	9.485023341	12.35465545	11.39600723	20.20096141	9.737125864	11.8024658	12.29516579
LOC107132969	0	0	0	0	0	0	0	0	0	0
TRNAR-UCU_5	0	0	0	0	0	0	0	0	0	0
SLC27A4	5.154646243	4.718920511	3.414316084	7.750935102	5.329752501	6.296102061	8.046827367	5.346263324	5.11409704	5.960021215
URM1	35.51866805	35.18151751	34.69473592	28.38167228	39.78830713	37.76726946	21.24507058	25.39244915	33.27875238	35.67184421
MIR219-1	0	0	0	0	0	0	0	0	1.602641375	0
CERCAM	0.776228965	0.404460032	0.309343298	0.52602253	0.69032082	0.48267864	0	0.20267855	0.24761841	0.369045635
LOC112448949	0	0	0	0	0	0	0	0	0	0
TRNAW-CCA_18	0	0	0	0	0	0	0	0	0	0
ODF2	36.79075619	28.95227508	43.72732585	20.86931172	27.99017623	26.06406816	22.32862763	16.36867697	20.71436361	29.15817226
GLE1	24.8282077	17.90858219	22.0228291	22.38210318	18.09501221	24.97642154	21.17909578	17.25930799	22.28572463	20.32370809
SPTAN1	206.3681187	125.9024909	132.005193	216.3804851	169.8431573	185.7153438	208.9780382	159.7674985	191.2349726	144.1251278
WDR34	30.95868689	26.05680404	32.10562123	43.20866604	43.92914967	43.39756663	57.30744988	43.59052407	37.84925249	45.71672189
SET	379.8598536	309.9170608	293.7024896	376.8366669	387.5103963	334.3821661	444.5572829	416.9965422	278.4842058	358.9027645
PKN3	2.552449475	3.889164337	5.996523758	4.664957834	2.325733387	5.608443994	4.159793951	2.463888147	4.200716965	3.230803307
ZDHHC12	54.28802978	51.36460215	62.93624777	49.62646092	75.37027601	68.25818985	57.90085128	46.94047382	62.63295752	78.40699869
LOC101908339	1.236695668	1.291277084	0.87284493	0.619344677	0.91248917	0.898083604	0.143945535	0.770977651	0.353222369	1.289230313
ZER1	47.33262116	29.74231502	41.71969436	23.61260426	34.81057099	36.47510401	40.29291405	32.8655413	36.63882381	29.1314572
TBC1D13	28.05633915	23.69972901	22.27584473	22.2908988	24.01307451	27.41826997	22.17910547	22.43880266	27.62143007	21.11493674
LOC112448965	2.529529355	0	0	1.396732189	0	0	0	0	0	0
LOC104973489	2.087865499	0.997240078	1.26728771	0.864643736	0.165605921	0.37255196	0	0.799561516	0.732636057	0
ENDOG	15.59269577	29.43589258	18.70349262	31.79487568	31.21412202	16.16389708	27.87192647	12.51134363	24.75205646	26.18356536
SPOUT1	7.27043519	6.413721722	8.931054675	7.742292135	7.12021398	7.975826869	11.51064974	5.042919716	6.638352092	5.459532254
KYAT1	0.985284842	1.744691877	1.142607993	0.716547728	1.086491027	0.471688149	2.501756826	0.437140374	0.969753948	1.09519803
LOC104968656	1.740069627	1.006092862	1.85295331	1.744638849	1.779723166	1.961004575	0	0.569922439	1.285460654	0.923701541
LOC112441452	0.260983187	0.747930059	2.64018273	0	0	1.164224876	0	0.499725948	2.289487679	0
LRRC8A	17.81519546	16.35653817	13.80046756	15.95784918	17.3232018	18.49934932	23.72779673	16.39281597	18.59498119	17.33986881
PHYHD1	225.3562059	119.6051558	166.3652164	82.06756823	191.486251	158.5525657	89.44550204	122.6136091	164.4339278	93.74133041
DOLK	3.419214826	3.704441033	3.796439645	4.800561228	5.887160572	3.087770171	4.090462546	3.353367843	7.901182015	4.704076293
NUP188	23.97355749	20.811426	23.6683325	23.73186404	25.41413947	26.17351793	26.50676221	23.63568672	27.64139885	24.34656276
SH3GLB2	58.11431543	53.41793418	53.66216463	96.30013886	121.7599258	71.07823384	72.43581729	80.01802031	54.93770016	90.65258837
MIGA2	51.54249008	24.07629853	35.81022989	16.81286536	19.82897208	49.1253459	9.091453867	25.93399103	17.94692755	9.889924301
DOLPP1	11.69997898	6.365016728	9.308345732	6.996927059	9.060014586	7.324664731	9.647241457	4.898263564	9.011324096	7.170728931
CRAT	56.01353736	44.68346505	65.21973989	61.53445466	51.93342663	73.52980498	54.97997409	41.12194247	41.20553178	59.59265379
PTPA	38.95985078	38.4836398	40.48083083	59.45418138	48.44668634	46.95906906	58.11728428	37.58185353	43.67511815	45.99946325
IER5L	203.5371351	230.2430924	327.5926692	141.6723416	277.8655503	350.5008482	199.4600492	273.7143648	272.9220109	337.4882991
LOC107132963	0	0.032569272	0.551851569	0.056477507	0	0	0	0.163207541	0.269183932	0.178305097
LOC112448840	0	0	0	0	0	0	0	0	0	0.09770975
LOC112448841	0.070405741	0.2353983	0.64102068	0.087470984	0.083766945	0	0	0.168514571	0.494110227	0.131502182
LOC101904867	0.121063531	0.424045022	0.285766672	0.16711936	0.192051046	0.090009102	0	0.405668004	0.336311306	0.180895684
LOC112448842	0	0	0.265864555	0.145115033	0.208455006	0	0	0	0.768499361	0
LOC101904916	0.108126203	0.206579942	0.150402518	0.067167146	0	0.072351336	0	0.025879765	0.106711016	0.030293336
C11H9orf50	0.603868624	0.206021069	13.3523378	0.321530086	1.094807468	0.423312852	0	0.082591204	0.075678097	4.414889831
NTMT1	9.164787274	5.422048787	11.11510658	6.685072117	10.90402884	10.82480251	8.07932779	11.91508091	9.501645777	10.23175997
LOC101905017	0	0	0	0	0	0	0	0	0	0
ASB6	21.44858584	17.24416763	23.3763206	21.06926466	22.43288859	29.6380188	18.7022468	14.25704623	24.08293526	22.13323887
PRRX2	0	0	0	0	0	0	0	0	0	0
LOC107132964	0	0	0	0	0	0	0	0	0	0
PTGES	0	0	0	0	0	0	0	0	0	0
TOR1B	14.79335304	14.83242545	10.48195795	16.02469039	15.29762331	11.28953205	17.46993051	15.24573467	15.09577571	11.39479928
TOR1A	33.12828572	19.8055152	23.73565371	20.41097574	24.08218039	19.32035346	19.0179484	19.31965322	30.90663889	23.8409528
